Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
B.Witt o1.5 Total Bases,theprophunter0_,-125,1.25,B.Witt,2.25,1.0,Kansas City Royals,Cleveland Guardians,0,0.0075187969924812,0,0.0,0,0.0,0
V.Guerrero o1.5 Total Bases,moneybadger24_,-120,1.2,V.Guerrero,2.2,1.0000000000000002,Toronto Blue Jays,Boston Red Sox,0,0.0,0,0.0,0,0.0,0
B.Marsh o0.5 total bases,Rotowire Prizepicks,100,1.5,B.Marsh,3.0,1.5,Philadelphia Phillies,Houston Astros,1,0.5462962962962963,1,1.0,1,0.7,1
V.Guerrero o1.5 Total Bases,theprophunter0_,-105,1.05,V.Guerrero,2.05,0.9999999999999998,Toronto Blue Jays,Boston Red Sox,0,0.0,0,0.0,0,0.0,0
V.Guerrero o1.5 total bases,Rotowire Prizepicks,100,1.5,V.Guerrero,3.0,1.5,Toronto Blue Jays,Boston Red Sox,0,0.0,0,0.0,0,0.0,0
J.Merrill o1.5 Total Bases,theprophunter0_,110,1.0,J.Merrill,2.1,1.1,San Diego Padres,St Louis Cardinals,0,0.432,0,0.6,1,0.6,1
S.Ohtani o1.5 Total Bases,theprophunter0_,105,1.0,S.Ohtani,2.05,1.0499999999999998,Los Angeles Dodgers,Baltimore Orioles,1,0.5511811023622047,1,0.6,1,0.6,1
F.Lindor o1.5 Total Bases,charliedisturco,-103,0.52,F.Lindor,1.0248543689320389,0.5048543689320388,New York Mets,Arizona Diamondbacks,0,0.4621212121212121,0,0.8,1,0.7,1
F.Lindor o2.5 Total Bases,charliedisturco,190,0.2,F.Lindor,0.58,0.3799999999999999,New York Mets,Arizona Diamondbacks,0,0.3409090909090909,0,0.6,1,0.6,1
B.Harper o0.5 total bases,Rotowire,100,0.75,B.Harper,1.5,0.75,Philadelphia Phillies,Houston Astros,1,0.6724137931034483,1,1.0,1,0.6,1
